,text,classification
408,"Que dor no ❤️, toda vez que olho para o Haddad e me dou conta que poderíamos tê-lo como presidente. Intelectual, professor, de uma simplicidade incrível, acima de tudo, humano. Que ao invés disso temos, um lunático, despreparado, incapacitado intelectualmente, ditatorial, autoritário, fascista, desrespeitoso...afff, se continuar ficarei 3 dias adjetivando a “besta fera”.",True
409,Sua hora de ir morar com o LULA tá chegando,True
410,Ansiso pra ver atrás das grades!,True
411,"Ele só fala besteira, idiotice ou porcaria 😡😡",True
412,Isso é um doente,True
413,"Nossa Manuela. Imaginei que vc fosse mais inteligente ou no mínimo tivesse um pouco de empatia. Você já foi á Roraima saber o que está se passando? Tem venezuelano fugindo da fome, da falta de remédios. Imagina a quantidade de venezuelano que prefere deixar a sua casa pra ir a um país estrangeiro morar na rua. Se submetem a situações deploráveis. Mas você não enxerga isso dentro do seu mundinho comunista, não é mesmo? Parabéns, HIPOCRITA!",True
414,"Gente, num aguento mais as palhaçadas desse cara. E ainda tem gente que acha que ele é apenas engraçado. Ridículo. Vergonhoso",True
415,Esse imbecil não cansa se falar asneiras🤮🤮🤮🤮,True
416,Esse bolha falador de merdas já passou dos limites so5de ter nascido. 💩,True
417,"Pior do que ele falando esse monte de asneira, é um bando de asno no meio da chuva, na estrada e com um frio da porra pra ouvir essas idiotices e bater palma! 😒😒😒",True
418,Esse miliciano é um fdp,True
419,"Depois dessa vitória dá esquerda na Argentina o cocô do RACISTA até parou de sair todo dia, trancou o 👌🏽😂",True
420,"Na moral, onde foi parar a sensatez? Kirchner pode ser esquerda, mas é corrupta pra caralho!!!",True
421,Puta que pariu! Imbecilidade! Dele e do povo que o elegeu!,True
422,Aja paciência para ouvir tanta babaquice meu ouvido não é pinico uff,True
423,Não consegue falar nada que presta esse cara. Nada! Senhor!,True
424,Interdição nessa praga Já,True
425,"Boa Manu, pelos ataques dos Bozonarianos, vc está no caminho certo, da para notar que esses lixos humanos estão literalmente se cagando preferimos Venezuelanos e Hermanos do que esses esses doidos que votaram no maluco fascista, miliciano, e sua família de bandidos!!!",True
426,Profeta dos estúpidos. Se preocupa não. A turma do Tramp vai manipular as eleições lá também,True
427,Será q o Bozo e seus filhos tb vão fraudar as eleições da Argentina??,True
428,Idiota,True
429,É um merda ambulante 💩💩💩,True
430,PPELO AMOR DE DEUS ALGUÉM CANCELA ESSE CARA! GENTEEEEE COMO PODE ALGUÉM TER VOTADO NESSE ESTRUME DE VACA PODRE,True
431,😂😂 esse Borsa é um bosta mesmo,True
432,Só resta aceitar Sr Caga pela boca.,True
433,Ele está certo. Vai ter um monte de argentino faminto invadindo aqui,True
434,(cuidado!! numeração duplicada!!) Mimimi.......,True
435,É um bosta.,True
436,Esse lixo só vomita bosta ! Incapaz,True
437,E um viva à esquerdalha!!!!!!,True
438,"Certo, só que Cristina é tudo, menos de eaquerda, sem falar que é super corrupta. Não sei quem é pior, Macri, ela ou Bostonaro.",True
439,Esse peste do fala merda 😈,True
440,"Q merda é essa? Ah, Bozo abriu a boca de novo.",True
441,"Esse moço é triste, um sujeito anormal 😱🤣",True
442,Hahahaha. Sofrendo porque não pode fazer nada a respeito. Que se foda.,True
443,Tu manuela é um resumo de tudo que não presta nesse mundo! Você presta um desserviço à sociedade brasileira. Pegue suas coisinhas é saia de mansinho. #avantebrasil,True
444,Quanta besteira dita por este imbecil.,True
445,Nem aguento mais! Nojento!,True
446,#bolsomerda,True
447,"Ele desrespeita o país de Norte a Sul. Ponham este homem pra fora. Ele não é, nunca foi e nem será digno do posto que ocupa.",True
448,"Terrorismo, além do preconceito contra RORAIMA 🤮🤮🤮🤮",True
449,"Sabe, fico até sem palavras pra tanta loucura em uma só pessoa!!!!",True
450,"Pensei que eu era crazy até conhecer o bolsofurado e os bolsofãs dele, sou mais sã do que eu gostaria....",True
451,Isso é um LIXO.!!!! COMPROVADAMENTE!!,True
452,Que besteira!!! Só podia vir de uma boca insana...,True
453,"Pra quem é de mercado e conhece o tamanho do desastre que pode acontecer caso Macri não vença as eleições sabe o porquê do massacre com a moeda argentina hoje, o mundo não tolera fracassados, não tolera esquerdistas bandidos!!! Deus salve a Argentina! Hoje foi um recado do planeta terra para ela!",True
454,Ele é muito burro,True
455,Ele podia não abrir a boca dia nenhum...Idiota d mais esse presidente.,True
456,Ele vai ter que engolir a esquerdalhada. 💅🏽,True
457,Esse presidente e um louko,True
458,Esse cara é um louco ! Fora Bozó!,True
459,Imbecil,True
460,"Este Senhor, é terrível. 😢",True
461,Mimizenta do caralho... A relação que fez com Roraima é para que não haja pessoas fugindo pro RS dos regimes de esquerda como acontece em Roraima. Sabemos que tu torce pra que dê merda. Um dia ainda te vejo presa!,True
462,Essa coisa só diz asneiras.,True
463,"É um imbecil mesmo. Bem se vê que não tem a menor habilidade para estar no lugar que está..Truculento, burro, só suscita asco.",True
464,Babaca!!!,True
465,Não me canso de chamá-lo de IMBECIL!!,True
466,Bozobostatoxica,True
467,Haja alfafafa 🐴🐴🐴🐴🐴,True
468,Tão burro que doi😒 #elenao,True
469,"Perguntem quantos votos esse energúmeno teve em Roraima, então poderemos ter compreensão do porque ele sente liberdade para as atrocidades que diz e faz sem pudor.",True
470,O Boçal como sempre abrindo sua latrina para espalhar merda.,True
471,Imbeciloide esse homi.,True
472,Oh diabo doido!,True
473,Ele fala da esquerdalha brasileira como se fossem apenas umas centenas mas são milhões de brasileiros que pensam diferente desse sujeito.,True
474,"Ele podia perder a voz, né? Afff..",True
475,Muito imbecil,True
476,"O MAIOR ERRO E DIZER QUE ELE DIZPORQUE NA VERDADE ELE NAO DIZ NADA, APENAS CAGA PELA BOCA..",True
477,Sociopata! 🤢,True
478,O Boca de Lixo Tóxico,True
479,😂😂😂😂 Ele doente deveria está no hospício,True
480,ele poderia arrumar o que fazer esse bosta,True
481,"Esse elemento não fala uma frase sem insultar, desprezar e desmerecer algo ou alguma coisa. Que tipo de mulher criou essa criatura.",True
482,"Vaca falando, não sabe concatenar duas vogais 😳",True
483,Ridículo,True
484,"Mi mi mi mi mi mi mi mi. Vc é uma vergonha, não representa o povo do RS.",True
485,Esse meliante só fala bosta.,True
486,"Hahahahaha olha isso, ele com certeza usa drogas não é normal",True
487,Nem sei pq me impressiono com a quantidade de ódio que esse ser espalha.,True
488,"Venezuelanos correm para o território brasileiro pedindo socorro,e esses esquerdistas que só pensam no poder apoiando aquele filho da puta daquele psicopata. Falei",True
489,"Esse babaca está brincando com os Argentinos,os caras não arregaram para os Ingleses,ta querendo arrumar treta com os países vizinhos,e vai achar",True
490,Xenofóbico este daí Taoquei ????😂😂😂,True
491,Esse cara trocou o lugar da boca pelo fiofó...,True
492,"Eu acho bom ele dizer bastante cocô,pq assim quem o apoiou pode acordar e perceber que ele mitou e está nós matando de vergonha.",True
493,"Ainda tem “especialista” da @globonews dizendo que @manueladavila pode torcer pela eleição de Cristina kirchner e Alberto Fernández, o Bolsonada pode ameaçar os eleitores livres da Argentina. Vergonha dessa imprensa descarada e burlesca.",True
494,Esse imbecil! Cavalo sem freio!,True
495,"Meus olhos doem demais quando leio oq esse bobão fala, socorrrro",True
496,Esse demônio só fala merda!,True
497,Que louco este maluco,True
498,Qual a droga que ele anda consumindo em? Pqp! 🤦,True
499,O cara conseguiu fazer ninguém mais se chocar com as merdas que sai da boca dele. Ninguém aguenta mais. O país comandado por um lixo humano e apoiado por 29% de malucos.,True
500,Nojo desse homem 🤮🤮🤮,True
501,O que esperar de um NAZISTA?,True
502,É louco!!!,True
503,"Gente, na moral, Foda-se as asneiras que esse débil fala. Vamos parar de dar Ibope",True
504,esse cavalo batizado no Jordão fala cada merda. 😡,True
505,É um babacaaaaaa,True
506,"Kkkkk, os argentinos não são tapados como os Minions aqui no Brasil para viver as eguagens desse verme.",True
507,Engraçado @manueladavila quando sua cara apareceu no fantástico você sumiu e bloqueou os comentários nas suas redes sociais. Você é manipuladora!,True
508,CALE-SE BOZO🙈,True
509,Agora o panaca vai falar mal dos brasileiros do norte. É um imbecil.,True
510,Fora bozzolino! Christina vamos a volver✌✌✌,True
511,Venceremos a direitalha. Não percam suas esperanças.,True
512,Só fala merda! Fora da realidade,True
513,Real foi a 16 e dólar a 65 hj dale macri burro para caralho!😅😅,True
514,"Acho pouco, o sul elegeu esse imbecil, agora toma!",True
515,A Argentina do Macri com 50% de inflação e o Bozo asno vem falar isso sem nem saber nada. O povo aqui da Argentina tá rindo da cara do Bozo e pedindo pra ele ficar calado.,True
516,Um imbecil inepto ! 🤦🏻‍♂️,True
517,"Pqp apoiar a Cristina eh o fim, parece q vcs n tem cerebro. Soh cm a maior probabilidade da eleicao dela, a bolsa caiu 28% e o BC aumentou os juros pra 74% a.a. Alem de todos os esquemas de corrupcao nos quais essa mulher eh suspeita, colocando a argentina em uma crise absurda. Parece q vcs n pensam n eh possivel",True
518,"Certeza q a esquerda eh doente. Apoio a maduro, Cristina. Só pode ser doença",True
519,"Esse homem é ridículo e sem noção, aja paciência p ouvir tanta asneiras 🙄",True
520,Esse cara só evacua pela boca?,True
521,"Ridículo e mentiroso. Nojento, abjeto. 🤮🤮🤮🤮🤮 #impeachmentdobolsonaro",True
522,Esse cara é muito imbecil mesmo.,True
523,Vamos passar 4 anos ouvindo bosta😢😢😢😢,True
524,"Como sempre, onde vai estimula ódio. Os ares estiveram poluídos por aqui com a presença desta criatura maléfica.",True
525,"O pior foi um abraço pros Machos e um beijo nas Mulheres, um Escroto....🤮🤮🤮🤮🤮",True
526,Vai cagar bolsadefezes,True
527,O sul ja ta um lixo com o fascista do eduardo leite,True
528,É um babaca....,True
529,Esse bostonaro desconhece a soberania e autonomia dos povos? Será que ele acha que os países civilizados apoiavam sua candidatura?,True
530,É mais uma ameaça desse louco!?,True
531,"Respeita nosso presidente, eleito pela maioria dos votos! Olha o preço da nossa gasolina! Pequena comparação, recalcadas",True
532,Meus olhos sagram com tanta besteiras que sai da boca desse ser,True
533,Assim cm o Brasil se tornara uma Venezuela? Por que o metodo de governo ja se parece bastante. Ambos ditadores que oprimem adversarios e os dois presidentes acham que as cabecinhas deles so tem ideias geniais. Mas em ambas so tem merda.,True
534,"O que ele quis dizer foi que, se a esquerda vencer na Argentina, os argentinos vão fugir para o RS, assim como os venezuelanos estão imigrando no Brasil por Roraima. Logicamente isso é uma imbecilidade, como tudo que ele diz!",True
535,"Esse merda vai inaugurar obras que ele jamais faria pela incompetência, está inaugurando obras que ele nem participou e ao invés de saudar, só fala merda. Horrivel esse escroto",True
536,"A esquerda é teimosa, esquece esse lixo. Deixa ele falar, se ninguém ligar pra isso e ser um jeito de achar o Queiroz, logo logo ele cala a boca. Mas vcs ficam dando audiência pra essas idiotices.",True
537,Manu...como faz pra tirar este monstro do governo? Dwpois de tantas falas escrotas..ele ainda pode ficar assim...fazendo e falando o que quer? Atacando tudo e todos? Não tem ninguém pra tirar este 💩 daí?,True
538,Pensei que ele mesmo ia seguir sua dica: cagar dia sim - dia não. Mas pelo visto todo dia ele está aí cagando por isso que chama de boca.,True
539,É um animal,True
540,Esse cara so abre a boca pra falar merda. Cala-te !,True
541,Esse cara não consegue passar um dia a fazer merda!!!,True
542,Bozo n faz o dele de presidente q se meter no país dos outros.,True
543,"Daqui a pouco o povo brasileiro que vai migrar pra outros lugares, migração em massa. Com esse governo ridículo autoritário e idiota.",True
544,Indigesto 🤮,True
545,👏🏼👏🏼👏🏼👏🏼 Adorei! “Ele nem deveria abrir a boca” só da 💩💩,True
546,"Achei q esse tipo de comentário era só dia sim, dia não. Todo dia de diarreia verbal, tá difícil",True
547,Temos o presidente mais tosco de toda a história!,True
548,Esse traste pensa que o Brasil é o quintal da casa dele. Aff!,True
549,Que cara idiota,True
550,@mcarolinabau amiga vc viu essa merda?,True
551,Quem dera que a gauchada retrógrada abrisse os olhos... Mas por aqui peão acha que é fazendeiro... 😢,True
552,Vai fazer campanha pra Argentina tb? O gado dele não vota lá...,True
553,A mãe dele não ensinou que não poderia comer as próprias fezes. Deu nisso... Até a boca se moldou no formato de um ânus...,True
554,"Eu tenho ranço desse estocador de cocô, mas entendi o que ele quis dizer em relação à Roraima. A população desse estado teve muitos problemas com os imigrantes venezuelanos. Agora ele errou ao dizer, que um governo de esquerda na Argentina faria isso, está mais fácil a gente emigrar para lá se isso acontecer.",True
555,Maldito congresso Nacional está cheio de comunista,True
556,"Vou filosofar: O cocô sai pelo ânus, mas pelo jeito, em algumas pessoas do congresso, se acumula no cérebro 💩 🧠",True
557,NAO TEM CADEIA NEN PRA VAGABUNDOS VAI TER PRA QUEM FAS FAKE NEWS ESSES CARAS ESTA DOIDOS.,True
558,Estão loucos....Revisão do Código Penal URGENTE,True
559,513 cabeça pensando só dá merda ! Pra mim o Brasil só precisava de 175 deputados e 54 senadores !,True
560,Por que será? Bandido defende bandido,True
561,Tem q prender todos os petistas psolistas pcdobistas etc.,True
562,Tenho a convicção que a esquerda está dando MAIS um tiro no pé!!! ESSE modus operandi de fake News é típico da esquerdalhada !!!,True
563,Ô cambada!,True
564,Não consigo intender a força que estes demônios tem. Tá na hora de botar estes lixos pra fora,True
565,Tao esperando o q p fechar esse puteiro?!?,True
566,Congresso que não vale o que o gato enterra.,True
567,"Deixa, o povo da esquerda vai ter que ir todo pra cadeia nas eleições",True
568,"Que sirva pra esquerda, que foi a maior propulsora de fakenews nas últimas eleições...",True
569,Quem manda nesse Pais? Votamos pra presidente mas quem decide é a corja do mal !Que merda é essa ? Só pilantras se dão bem?,True
570,Vergonha nacional deste congresso podre turma de CANALHAS,True
571,"Vai faltar cadeia para o pessoal do Pt, Psol, e outros 😂😂😂😂",True
572,QM deve teme.. UM ESTADO COMUNISTA E NAZISTA AGE IGUAL.. ACABEI LEMBRANDO D MADURO E DE CUBA..😂😂😂,True
573,E o #globolixo,True
574,Quem mais disseminou fake news foi o ptfake.😎,True
575,Mas gente vamos deixar! Haddad já foi contemplado! Agora o resto da esquerda vai em cana! Eles vivem de publicar Fake News!,True
576,Todos sem vergonha cupado e o povo que ELEGERÃO,True
577,Ridículos 🤮🤮🤮🤮🤮🤮,True
578,Ridículos 🤮🤮🤮🤮🤮🤮,True
579,😝😝😝😝 CORJA MALDITA.,True
580,"Prisão deveria p esses Ladrões, isso sim.",True
581,É projeto do traíra do Kim,True
582,Na verdade esse Congresso nacional é uma verdadeira FAKE NEWS.,True
583,Quem manda eleger esses merdas!!,True
584,Vai faltar cadeia kkkkk,True
585,"Vejo um negócio desse e fico puto cara porque o exército não entra em ação logo esses canalhas estão fudendo com o Brasil com todos os brasileiros. Isso dá uma indignação tremenda, triste",True
586,"Engraçado que essas coisas eles aprovam rapidamente, podia se fazer uma pesquisa dos milhares de processos de gente comum, pessoas humildes, que aguardam decisão desses juízes, mais o foco deles, parece ser o de livrar esses bandidos políticos de serem presos ou continuar presos!",True
587,Tudo bandido esses corruptos desgraçados,True
588,Vao procurar o que fazer vão aprovar coisas mais importantes do que isso seus mequetrefes caras de pau,True
589,"Na próxima eleição o PT vai ser extinto então, vive de mentiras.",True
590,Ainda bem que do PT e do Lula Ladrao só falamos a verdade.,True
